tweet_id,favorite_count,retweet_count,created_at,retweet
878057613040115712,39141,6136,Fri Jun 23 01:10:23 +0000 2017,False
877736472329191424,73706,17088,Thu Jun 22 03:54:17 +0000 2017,False
877611172832227328,0,72,Wed Jun 21 19:36:23 +0000 2017,True
877556246731214848,21109,3437,Wed Jun 21 15:58:08 +0000 2017,False
877316821321428993,25499,4692,Wed Jun 21 00:06:44 +0000 2017,False
877201837425926144,25218,5025,Tue Jun 20 16:29:50 +0000 2017,False
876838120628539392,19259,3019,Mon Jun 19 16:24:33 +0000 2017,False
876537666061221889,22060,4241,Sun Jun 18 20:30:39 +0000 2017,False
876484053909872640,17494,2137,Sun Jun 18 16:57:37 +0000 2017,False
876120275196170240,26060,4220,Sat Jun 17 16:52:05 +0000 2017,False
875747767867523072,23413,3870,Fri Jun 16 16:11:53 +0000 2017,False
875144289856114688,20440,4437,Thu Jun 15 00:13:52 +0000 2017,False
875097192612077568,25570,5498,Wed Jun 14 21:06:43 +0000 2017,False
875021211251597312,23763,4269,Wed Jun 14 16:04:48 +0000 2017,False
874680097055178752,25930,4195,Tue Jun 13 17:29:20 +0000 2017,False
874434818259525634,0,13153,Tue Jun 13 01:14:41 +0000 2017,True
874296783580663808,24288,3732,Mon Jun 12 16:06:11 +0000 2017,False
874057562936811520,21201,3613,Mon Jun 12 00:15:36 +0000 2017,False
874012996292530176,31934,9268,Sun Jun 11 21:18:31 +0000 2017,False
873580283840344065,22603,3572,Sat Jun 10 16:39:04 +0000 2017,False
873337748698140672,0,1439,Sat Jun 10 00:35:19 +0000 2017,True
873213775632977920,6682,1439,Fri Jun 09 16:22:42 +0000 2017,False
872967104147763200,25440,4913,Fri Jun 09 00:02:31 +0000 2017,False
872820683541237760,13763,3376,Thu Jun 08 14:20:41 +0000 2017,False
872620804844003328,19376,3312,Thu Jun 08 01:06:27 +0000 2017,False
872486979161796608,38103,8230,Wed Jun 07 16:14:40 +0000 2017,False
872122724285648897,32041,7361,Tue Jun 06 16:07:15 +0000 2017,False
871879754684805121,35136,9968,Tue Jun 06 00:01:46 +0000 2017,False
871762521631449091,18906,3173,Mon Jun 05 16:15:56 +0000 2017,False
871515927908634625,18889,3166,Sun Jun 04 23:56:03 +0000 2017,False
871166179821445120,0,5209,Sun Jun 04 00:46:17 +0000 2017,True
871102520638267392,19591,5017,Sat Jun 03 20:33:19 +0000 2017,False
871032628920680449,21297,3478,Sat Jun 03 15:55:36 +0000 2017,False
870804317367881728,31530,5655,Sat Jun 03 00:48:22 +0000 2017,False
870726314365509632,114,3,Fri Jun 02 19:38:25 +0000 2017,False
870656317836468226,11560,2401,Fri Jun 02 15:00:16 +0000 2017,False
870374049280663552,77896,24255,Thu Jun 01 20:18:38 +0000 2017,False
870308999962521604,20543,3793,Thu Jun 01 16:00:09 +0000 2017,False
870063196459192321,34251,7600,Wed May 31 23:43:25 +0000 2017,False
869772420881756160,39991,9285,Wed May 31 04:27:59 +0000 2017,False
869702957897576449,26494,5766,Tue May 30 23:51:58 +0000 2017,False
869596645499047938,14987,2857,Tue May 30 16:49:31 +0000 2017,False
869227993411051520,19180,3452,Mon May 29 16:24:37 +0000 2017,False
868880397819494401,61444,13227,Sun May 28 17:23:24 +0000 2017,False
868639477480148993,0,1900,Sun May 28 01:26:04 +0000 2017,True
868622495443632128,25072,4853,Sun May 28 00:18:35 +0000 2017,False
868552278524837888,9475,1900,Sat May 27 19:39:34 +0000 2017,False
867900495410671616,22801,3841,Fri May 26 00:29:37 +0000 2017,False
867774946302451713,31977,6752,Thu May 25 16:10:44 +0000 2017,False
867421006826221569,15150,2292,Wed May 24 16:44:18 +0000 2017,False
867072653475098625,0,110,Tue May 23 17:40:04 +0000 2017,True
867051520902168576,30363,7262,Tue May 23 16:16:06 +0000 2017,False
866720684873056260,18862,4420,Mon May 22 18:21:28 +0000 2017,False
866686824827068416,18156,3213,Mon May 22 16:06:55 +0000 2017,False
866450705531457537,115292,32503,Mon May 22 00:28:40 +0000 2017,False
866334964761202691,49374,13153,Sun May 21 16:48:45 +0000 2017,False
866094527597207552,0,7735,Sun May 21 00:53:21 +0000 2017,True
865718153858494464,24231,5195,Fri May 19 23:57:46 +0000 2017,False
865359393868664832,24986,4629,Fri May 19 00:12:11 +0000 2017,False
865006731092295680,26475,7129,Thu May 18 00:50:50 +0000 2017,False
864873206498414592,30493,8030,Wed May 17 16:00:15 +0000 2017,False
864279568663928832,13789,2796,Tue May 16 00:41:21 +0000 2017,False
864197398364647424,28324,8189,Mon May 15 19:14:50 +0000 2017,False
863907417377173506,19490,3837,Mon May 15 00:02:33 +0000 2017,False
863553081350529029,14449,3885,Sun May 14 00:34:33 +0000 2017,False
863471782782697472,0,2253,Sat May 13 19:11:30 +0000 2017,True
863432100342583297,22513,4863,Sat May 13 16:33:49 +0000 2017,False
863427515083354112,2088,89,Sat May 13 16:15:35 +0000 2017,False
863079547188785154,8316,1031,Fri May 12 17:12:53 +0000 2017,False
863062471531167744,8000,2253,Fri May 12 16:05:02 +0000 2017,False
862831371563274240,18184,4786,Fri May 12 00:46:44 +0000 2017,False
862722525377298433,16213,3290,Thu May 11 17:34:13 +0000 2017,False
862457590147678208,19362,4588,Thu May 11 00:01:27 +0000 2017,False
862096992088072192,70355,21550,Wed May 10 00:08:34 +0000 2017,False
861383897657036800,34215,9975,Mon May 08 00:54:59 +0000 2017,False
861288531465048066,16293,3854,Sun May 07 18:36:02 +0000 2017,False
861005113778896900,15853,3557,Sat May 06 23:49:50 +0000 2017,False
860981674716409858,0,2002,Sat May 06 22:16:42 +0000 2017,True
860924035999428608,0,742,Sat May 06 18:27:40 +0000 2017,True
860563773140209665,7115,2002,Fri May 05 18:36:06 +0000 2017,False
860524505164394496,22493,4961,Fri May 05 16:00:04 +0000 2017,False
860276583193509888,17470,3281,Thu May 04 23:34:55 +0000 2017,False
860184849394610176,15847,5466,Thu May 04 17:30:24 +0000 2017,False
860177593139703809,0,28924,Thu May 04 17:01:34 +0000 2017,True
859924526012018688,18660,3844,Thu May 04 00:15:58 +0000 2017,False
859851578198683649,14705,3290,Wed May 03 19:26:06 +0000 2017,False
859607811541651456,17757,1462,Wed May 03 03:17:27 +0000 2017,False
859196978902773760,85631,28267,Tue May 02 00:04:57 +0000 2017,False
859074603037188101,32223,12786,Mon May 01 15:58:40 +0000 2017,False
858860390427611136,0,7621,Mon May 01 01:47:28 +0000 2017,True
858843525470990336,14879,3265,Mon May 01 00:40:27 +0000 2017,False
858471635011153920,20544,4574,Sun Apr 30 00:02:42 +0000 2017,False
858107933456039936,15054,2721,Fri Apr 28 23:57:28 +0000 2017,False
857989990357356544,15369,2445,Fri Apr 28 16:08:49 +0000 2017,False
857746408056729600,32748,10023,Fri Apr 28 00:00:54 +0000 2017,False
857393404942143489,5632,1549,Thu Apr 27 00:38:11 +0000 2017,False
857263160327368704,19203,4267,Wed Apr 26 16:00:39 +0000 2017,False
857214891891077121,214,17,Wed Apr 26 12:48:51 +0000 2017,False
857062103051644929,0,158,Wed Apr 26 02:41:43 +0000 2017,True
857029823797047296,18055,3757,Wed Apr 26 00:33:27 +0000 2017,False
856543823941562368,15659,2726,Mon Apr 24 16:22:16 +0000 2017,False
856526610513747968,11386,1779,Mon Apr 24 15:13:52 +0000 2017,False
856330835276025856,0,633,Mon Apr 24 02:15:55 +0000 2017,True
856288084350160898,493,15,Sun Apr 23 23:26:03 +0000 2017,False
856282028240666624,26641,5960,Sun Apr 23 23:01:59 +0000 2017,False
855862651834028034,324,24,Sat Apr 22 19:15:32 +0000 2017,False
855860136149123072,4716,929,Sat Apr 22 19:05:32 +0000 2017,False
855857698524602368,11421,1996,Sat Apr 22 18:55:51 +0000 2017,False
855851453814013952,44062,17161,Sat Apr 22 18:31:02 +0000 2017,False
855818117272018944,25652,5156,Sat Apr 22 16:18:34 +0000 2017,False
855459453768019968,28662,7826,Fri Apr 21 16:33:22 +0000 2017,False
855245323840757760,0,5666,Fri Apr 21 02:22:29 +0000 2017,True
855138241867124737,0,43,Thu Apr 20 19:16:59 +0000 2017,True
854732716440526848,21932,5778,Wed Apr 19 16:25:34 +0000 2017,False
854482394044301312,28219,6531,Tue Apr 18 23:50:52 +0000 2017,False
854365224396361728,18226,4482,Tue Apr 18 16:05:17 +0000 2017,False
854120357044912130,30892,7128,Mon Apr 17 23:52:16 +0000 2017,False
854010172552949760,15699,3014,Mon Apr 17 16:34:26 +0000 2017,False
853760880890318849,27645,5498,Mon Apr 17 00:03:50 +0000 2017,False
853639147608842240,33511,9596,Sun Apr 16 16:00:07 +0000 2017,False
853299958564483072,14996,3419,Sat Apr 15 17:32:18 +0000 2017,False
852936405516943360,0,1911,Fri Apr 14 17:27:40 +0000 2017,True
852912242202992640,8742,1737,Fri Apr 14 15:51:39 +0000 2017,False
852672615818899456,14461,2072,Thu Apr 13 23:59:28 +0000 2017,False
852553447878664193,15809,3332,Thu Apr 13 16:05:56 +0000 2017,False
852311364735569921,32158,9555,Thu Apr 13 00:03:59 +0000 2017,False
852226086759018497,19422,6585,Wed Apr 12 18:25:07 +0000 2017,False
852189679701164033,11139,1531,Wed Apr 12 16:00:27 +0000 2017,False
851861385021730816,0,19,Tue Apr 11 18:15:55 +0000 2017,True
851591660324737024,15824,3336,Tue Apr 11 00:24:08 +0000 2017,False
851464819735769094,23601,6808,Mon Apr 10 16:00:07 +0000 2017,False
851224888060895234,20149,5539,Mon Apr 10 00:06:42 +0000 2017,False
850753642995093505,29982,8786,Sat Apr 08 16:54:09 +0000 2017,False
850380195714523136,12768,2517,Fri Apr 07 16:10:12 +0000 2017,False
850333567704068097,3378,315,Fri Apr 07 13:04:55 +0000 2017,False
850145622816686080,15930,3667,Fri Apr 07 00:38:06 +0000 2017,False
850019790995546112,19904,4705,Thu Apr 06 16:18:05 +0000 2017,False
849776966551130114,29652,7329,Thu Apr 06 00:13:11 +0000 2017,False
849668094696017920,0,4789,Wed Apr 05 17:00:34 +0000 2017,True
849412302885593088,15497,3054,Wed Apr 05 00:04:08 +0000 2017,False
849336543269576704,11155,1840,Tue Apr 04 19:03:06 +0000 2017,False
849051919805034497,41341,8211,Tue Apr 04 00:12:06 +0000 2017,False
848690551926992896,24616,4194,Mon Apr 03 00:16:10 +0000 2017,False
848324959059550208,24156,4486,Sun Apr 02 00:03:26 +0000 2017,False
848213670039564288,7996,704,Sat Apr 01 16:41:12 +0000 2017,False
848212111729840128,15968,2939,Sat Apr 01 16:35:01 +0000 2017,False
847978865427394560,0,3158,Sat Apr 01 01:08:10 +0000 2017,True
847971574464610304,0,420,Sat Apr 01 00:39:12 +0000 2017,True
847962785489326080,23031,4916,Sat Apr 01 00:04:17 +0000 2017,False
847842811428974592,5325,1286,Fri Mar 31 16:07:33 +0000 2017,False
847617282490613760,6842,402,Fri Mar 31 01:11:22 +0000 2017,False
847606175596138505,18396,3335,Fri Mar 31 00:27:14 +0000 2017,False
847251039262605312,20091,4202,Thu Mar 30 00:56:03 +0000 2017,False
847157206088847362,19501,5708,Wed Mar 29 18:43:12 +0000 2017,False
847116187444137987,21054,3097,Wed Mar 29 16:00:12 +0000 2017,False
846874817362120707,19702,3819,Wed Mar 29 00:01:05 +0000 2017,False
846514051647705089,43728,11218,Tue Mar 28 00:07:32 +0000 2017,False
846505985330044928,13836,2987,Mon Mar 27 23:35:28 +0000 2017,False
846153765933735936,30979,8793,Mon Mar 27 00:15:53 +0000 2017,False
846139713627017216,30475,9779,Sun Mar 26 23:20:02 +0000 2017,False
846042936437604353,15685,2786,Sun Mar 26 16:55:29 +0000 2017,False
845812042753855489,28671,8455,Sun Mar 26 01:38:00 +0000 2017,False
845677943972139009,24752,4680,Sat Mar 25 16:45:08 +0000 2017,False
845397057150107648,7490,1753,Fri Mar 24 22:08:59 +0000 2017,False
845306882940190720,22936,5259,Fri Mar 24 16:10:40 +0000 2017,False
845098359547420673,0,7462,Fri Mar 24 02:22:04 +0000 2017,True
844979544864018432,13416,2489,Thu Mar 23 18:29:57 +0000 2017,False
844973813909606400,14824,3099,Thu Mar 23 18:07:10 +0000 2017,False
844580511645339650,16208,3043,Wed Mar 22 16:04:20 +0000 2017,False
844223788422217728,13447,2148,Tue Mar 21 16:26:50 +0000 2017,False
843981021012017153,14946,2887,Tue Mar 21 00:22:10 +0000 2017,False
843856843873095681,21120,4518,Mon Mar 20 16:08:44 +0000 2017,False
843604394117681152,16624,2683,Sun Mar 19 23:25:35 +0000 2017,False
843235543001513987,21195,5888,Sat Mar 18 22:59:54 +0000 2017,False
842846295480000512,15070,3558,Fri Mar 17 21:13:10 +0000 2017,False
842765311967449089,6635,1248,Fri Mar 17 15:51:22 +0000 2017,False
842535590457499648,17855,3436,Fri Mar 17 00:38:32 +0000 2017,False
842163532590374912,24089,5666,Thu Mar 16 00:00:07 +0000 2017,False
842115215311396866,13796,2973,Wed Mar 15 20:48:07 +0000 2017,False
841833993020538882,0,14744,Wed Mar 15 02:10:39 +0000 2017,True
841680585030541313,25409,7661,Tue Mar 14 16:01:03 +0000 2017,False
841439858740625411,12483,3607,Tue Mar 14 00:04:30 +0000 2017,False
841320156043304961,19559,5398,Mon Mar 13 16:08:50 +0000 2017,False
841314665196081154,15659,4551,Mon Mar 13 15:47:01 +0000 2017,False
841077006473256960,22564,5209,Mon Mar 13 00:02:39 +0000 2017,False
840761248237133825,0,1733,Sun Mar 12 03:07:56 +0000 2017,True
840728873075638272,0,15795,Sun Mar 12 00:59:17 +0000 2017,True
840698636975636481,173,2,Sat Mar 11 22:59:09 +0000 2017,False
840696689258311684,12136,954,Sat Mar 11 22:51:24 +0000 2017,False
840632337062862849,8889,1733,Sat Mar 11 18:35:42 +0000 2017,False
840370681858686976,16248,4474,Sat Mar 11 01:15:58 +0000 2017,False
840268004936019968,19044,5619,Fri Mar 10 18:27:58 +0000 2017,False
839990271299457024,13274,2236,Fri Mar 10 00:04:21 +0000 2017,False
839549326359670784,27155,7621,Wed Mar 08 18:52:12 +0000 2017,False
839290600511926273,0,140,Wed Mar 08 01:44:07 +0000 2017,True
839239871831150596,26829,6425,Tue Mar 07 22:22:32 +0000 2017,False
838952994649550848,19444,3926,Tue Mar 07 03:22:35 +0000 2017,False
838921590096166913,11022,2019,Tue Mar 07 01:17:48 +0000 2017,False
838916489579200512,0,34,Tue Mar 07 00:57:32 +0000 2017,True
838831947270979586,0,10828,Mon Mar 06 19:21:35 +0000 2017,True
838561493054533637,10847,1314,Mon Mar 06 01:26:54 +0000 2017,False
838476387338051585,22259,4698,Sun Mar 05 19:48:43 +0000 2017,False
838201503651401729,0,9884,Sun Mar 05 01:36:26 +0000 2017,True
838150277551247360,1655,324,Sat Mar 04 22:12:52 +0000 2017,False
838085839343206401,139,1,Sat Mar 04 17:56:49 +0000 2017,False
838083903487373313,17443,3083,Sat Mar 04 17:49:08 +0000 2017,False
837820167694528512,33745,7735,Sat Mar 04 00:21:08 +0000 2017,False
837482249356513284,3823,437,Fri Mar 03 01:58:22 +0000 2017,False
837471256429613056,12660,2239,Fri Mar 03 01:14:41 +0000 2017,False
837110210464448512,15911,2333,Thu Mar 02 01:20:01 +0000 2017,False
836989968035819520,12645,2269,Wed Mar 01 17:22:13 +0000 2017,False
836753516572119041,19178,4582,Wed Mar 01 01:42:39 +0000 2017,False
836677758902222849,12519,2198,Tue Feb 28 20:41:37 +0000 2017,False
836648853927522308,0,550,Tue Feb 28 18:46:45 +0000 2017,True
836397794269200385,0,27136,Tue Feb 28 02:09:08 +0000 2017,True
836380477523124226,14655,2953,Tue Feb 28 01:00:19 +0000 2017,False
836260088725786625,21151,4252,Mon Feb 27 17:01:56 +0000 2017,False
836001077879255040,18931,4202,Sun Feb 26 23:52:43 +0000 2017,False
835685285446955009,0,8038,Sun Feb 26 02:57:52 +0000 2017,True
835574547218894849,17659,3574,Sat Feb 25 19:37:50 +0000 2017,False
835536468978302976,0,1673,Sat Feb 25 17:06:32 +0000 2017,True
835309094223372289,0,20677,Sat Feb 25 02:03:02 +0000 2017,True
835297930240217089,16350,2977,Sat Feb 25 01:18:40 +0000 2017,False
835264098648616962,7681,1673,Fri Feb 24 23:04:14 +0000 2017,False
835246439529840640,2085,73,Fri Feb 24 21:54:03 +0000 2017,False
835172783151792128,25982,5699,Fri Feb 24 17:01:22 +0000 2017,False
835152434251116546,22233,2980,Fri Feb 24 15:40:31 +0000 2017,False
834931633769889797,10730,1621,Fri Feb 24 01:03:08 +0000 2017,False
834786237630337024,21238,5436,Thu Feb 23 15:25:23 +0000 2017,False
834574053763584002,13559,2501,Thu Feb 23 01:22:14 +0000 2017,False
834477809192075265,0,10513,Wed Feb 22 18:59:48 +0000 2017,True
834458053273591808,9557,1661,Wed Feb 22 17:41:18 +0000 2017,False
834209720923721728,20443,4699,Wed Feb 22 01:14:30 +0000 2017,False
834167344700198914,15715,3624,Tue Feb 21 22:26:07 +0000 2017,False
834089966724603904,9974,2110,Tue Feb 21 17:18:39 +0000 2017,False
834086379323871233,12980,2185,Tue Feb 21 17:04:24 +0000 2017,False
833863086058651648,13353,2385,Tue Feb 21 02:17:06 +0000 2017,False
833826103416520705,17964,3737,Mon Feb 20 23:50:09 +0000 2017,False
833732339549220864,0,221,Mon Feb 20 17:37:34 +0000 2017,True
833722901757046785,20713,3185,Mon Feb 20 17:00:04 +0000 2017,False
833479644947025920,14779,2034,Mon Feb 20 00:53:27 +0000 2017,False
833124694597443584,20068,4788,Sun Feb 19 01:23:00 +0000 2017,False
832998151111966721,13178,2183,Sat Feb 18 17:00:10 +0000 2017,False
832769181346996225,0,39,Sat Feb 18 01:50:19 +0000 2017,True
832757312314028032,16777,3589,Sat Feb 18 01:03:09 +0000 2017,False
832682457690300417,11810,2883,Fri Feb 17 20:05:43 +0000 2017,False
832645525019123713,2913,525,Fri Feb 17 17:38:57 +0000 2017,False
832636094638288896,15772,2758,Fri Feb 17 17:01:29 +0000 2017,False
832397543355072512,11910,2197,Fri Feb 17 01:13:34 +0000 2017,False
832369877331693569,17108,3158,Thu Feb 16 23:23:38 +0000 2017,False
832273440279240704,11303,2323,Thu Feb 16 17:00:25 +0000 2017,False
832215909146226688,0,6157,Thu Feb 16 13:11:49 +0000 2017,True
832215726631055365,0,9248,Thu Feb 16 13:11:05 +0000 2017,True
